Lenency;Linearity;Similarity;NMesoPatterns;NSpatialPatterns;Symmetry;Inner Similarity;Fitness;Score
1.0;0.6818181818181819;0.5164835164835165;0.3333333333333333;0.4166666666666667;0.3333333333333333;1.0;0.8027266447778565;1.0
1.0;0.8235294117647058;0.43956043956043955;0.3333333333333333;0.20833333333333334;0.5;1.0;0.8084861126869457;1.0
1.0;0.8571428571428572;0.5054945054945055;0.0;0.6666666666666666;0.2857142857142857;1.0;0.7463914402970486;1.0
1.0;0.9166666666666666;0.43956043956043955;0.16666666666666666;0.5;0.23529411764705882;1.0;0.7944019345353137;1.0
1.0;0.7391304347826086;0.5714285714285714;0.16666666666666666;0.4583333333333333;0.13333333333333333;1.0;0.8345626817768392;1.0
1.0;0.95;0.4065934065934066;0.16666666666666666;0.3333333333333333;0.2857142857142857;1.0;0.7747089526646713;1.0
1.0;0.7727272727272727;0.4285714285714286;0.3333333333333333;0.4166666666666667;0.21052631578947367;1.0;0.7779186545257637;1.0
1.0;0.88;0.4835164835164836;0.0;0.5416666666666666;0.09523809523809523;1.0;0.760146943343934;1.0
1.0;0.9375;0.4945054945054945;0.0;0.16666666666666666;0.125;1.0;0.7544966673402975;1.0
1.0;0.7777777777777778;0.5604395604395604;0.16666666666666666;0.25;0.13333333333333333;1.0;0.8012424327348887;1.0
1.0;0.8636363636363636;0.5384615384615384;0.16666666666666666;0.4166666666666667;0.5;1.0;0.7979048752109721;1.0
1.0;0.8333333333333334;0.5604395604395604;0.3333333333333333;0.5;0.2222222222222222;1.0;0.8242020727887726;1.0
1.0;0.5882352941176471;0.5384615384615384;0.3333333333333333;0.20833333333333334;0.0;1.0;0.8495575591100897;1.0
1.0;0.736842105263158;0.4945054945054945;0.16666666666666666;0.2916666666666667;0.16666666666666666;1.0;0.7941716316614691;1.0
1.0;0.7647058823529411;0.6373626373626373;0.16666666666666666;0.20833333333333334;0.5;1.0;0.8283032243882111;1.0
1.0;0.8636363636363636;0.5604395604395604;0.16666666666666666;0.4166666666666667;0.13333333333333333;1.0;0.8292930486225867;1.0
1.0;0.7894736842105263;0.4725274725274725;0.16666666666666666;0.2916666666666667;0.46153846153846156;1.0;0.8203553909244621;1.0
1.0;0.8571428571428572;0.5384615384615384;0.16666666666666666;0.375;0.13333333333333333;1.0;0.7885363058264364;1.0
1.0;0.8636363636363636;0.5934065934065934;0.3333333333333333;0.4166666666666667;0.2857142857142857;1.0;0.8300273515118136;1.0
1.0;0.9411764705882353;0.5604395604395604;0.16666666666666666;0.20833333333333334;0.3333333333333333;1.0;0.845262927474091;1.0
1.0;0.8125;0.5604395604395604;0.16666666666666666;0.16666666666666666;0.3076923076923077;1.0;0.7781123127086664;1.0
1.0;0.8260869565217391;0.4725274725274725;0.16666666666666666;0.4583333333333333;0.0;1.0;0.8108984660104308;1.0
1.0;0.7777777777777778;0.4835164835164836;0.16666666666666666;0.25;0.0;1.0;0.8114384779159673;1.0
1.0;0.9473684210526316;0.4835164835164836;0.16666666666666666;0.2916666666666667;0.15384615384615385;1.0;0.8087022350512008;1.0
1.0;0.9090909090909091;0.5054945054945055;0.0;0.4166666666666667;0.2;1.0;0.7647564462762148;1.0
1.0;0.7;0.5384615384615384;0.16666666666666666;0.3333333333333333;0.125;1.0;0.836610306358484;1.0
1.0;0.95;0.4835164835164836;0.16666666666666666;0.3333333333333333;0.2222222222222222;1.0;0.7733439660146832;1.0
1.0;0.8571428571428572;0.5714285714285714;0.16666666666666666;0.375;0.375;1.0;0.8279112112032971;1.0
1.0;0.875;0.4725274725274725;0.16666666666666666;0.5;0.23529411764705882;1.0;0.8107727660940381;1.0
1.0;0.782608695652174;0.3626373626373627;0.3333333333333333;0.4583333333333333;0.11764705882352941;1.0;0.7773526002124177;1.0
1.0;0.7777777777777778;0.5604395604395604;0.16666666666666666;0.25;0.4444444444444444;1.0;0.8353936625867279;1.0
1.0;0.8260869565217391;0.4505494505494505;0.16666666666666666;0.4583333333333333;0.5333333333333333;1.0;0.7753196443342413;1.0
1.0;0.90625;0.43956043956043955;0.16666666666666666;0.8333333333333334;0.21052631578947367;1.0;0.7655454338183476;1.0
1.0;0.7647058823529411;0.5824175824175825;0.3333333333333333;0.20833333333333334;0.375;1.0;0.8095116536085893;1.0
1.0;0.75;0.5604395604395604;0.3333333333333333;0.3333333333333333;0.18181818181818182;1.0;0.8077896226176783;1.0
1.0;0.8260869565217391;0.4945054945054945;0.16666666666666666;0.4583333333333333;0.15384615384615385;1.0;0.8092388837257136;1.0
0.9922765622835156;0.8148148148148149;0.5274725274725275;0.0;0.625;0.16666666666666666;1.0;0.7907935504392837;1.0
1.0;0.7894736842105263;0.4835164835164836;0.3333333333333333;0.2916666666666667;0.23529411764705882;1.0;0.8230092431392875;1.0
1.0;0.736842105263158;0.5824175824175825;0.16666666666666666;0.2916666666666667;0.3076923076923077;1.0;0.7973333682605013;1.0
1.0;0.8421052631578947;0.4725274725274725;0.16666666666666666;0.2916666666666667;0.2857142857142857;1.0;0.8391673399015573;1.0
1.0;0.7083333333333333;0.4285714285714286;0.3333333333333333;0.5;0.125;1.0;0.7780488109376942;1.0
1.0;0.8214285714285714;0.4945054945054945;0.0;0.6666666666666666;0.21052631578947367;1.0;0.774818111043748;1.0
1.0;0.6875;0.6263736263736264;0.3333333333333333;0.16666666666666666;0.5;1.0;0.8041755680539134;1.0
1.0;0.8695652173913043;0.5384615384615384;0.16666666666666666;0.4583333333333333;0.25;1.0;0.8329799523691079;1.0
1.0;0.8518518518518519;0.39560439560439553;0.16666666666666666;0.625;0.35294117647058826;1.0;0.7638600113606953;1.0
0.9953878112876355;0.7619047619047619;0.4285714285714286;0.3333333333333333;0.375;0.14285714285714285;1.0;0.7995618589137556;1.0
1.0;0.8333333333333334;0.4725274725274725;0.16666666666666666;0.25;0.23529411764705882;1.0;0.799162662901856;1.0
1.0;0.7619047619047619;0.4835164835164836;0.16666666666666666;0.375;0.16666666666666666;1.0;0.8410489308326696;1.0
1.0;0.8846153846153846;0.4945054945054945;0.16666666666666666;0.5833333333333334;0.25;1.0;0.8103214545099224;1.0
1.0;0.85;0.46153846153846156;0.0;0.3333333333333333;0.125;1.0;0.8081958283262562;1.0
1.0;0.875;0.43956043956043955;0.0;0.5;0.11764705882352941;1.0;0.7199289498583274;1.0
1.0;0.95;0.5054945054945055;0.16666666666666666;0.3333333333333333;0.0;1.0;0.7876857798152602;1.0
1.0;0.8823529411764706;0.5164835164835165;0.3333333333333333;0.9166666666666666;0.17391304347826086;1.0;0.8079883245334574;1.0
1.0;0.7727272727272727;0.5054945054945055;0.16666666666666666;0.4166666666666667;0.125;1.0;0.7868648424274571;1.0
1.0;0.631578947368421;0.5714285714285714;0.16666666666666666;0.2916666666666667;0.3076923076923077;1.0;0.8146081612983462;1.0
1.0;0.44999999999999996;0.5714285714285714;0.3333333333333333;0.3333333333333333;0.2;1.0;0.848588262288707;1.0
1.0;0.9565217391304348;0.4505494505494505;0.16666666666666666;0.4583333333333333;0.13333333333333333;1.0;0.7528438107495139;1.0
1.0;0.8181818181818181;0.4945054945054945;0.3333333333333333;0.4166666666666667;0.23529411764705882;1.0;0.7854717954772333;1.0
1.0;0.7916666666666666;0.4945054945054945;0.0;0.5;0.2222222222222222;1.0;0.7874172908365173;1.0
1.0;0.7857142857142857;0.5824175824175825;0.3333333333333333;0.08333333333333333;0.0;1.0;0.869454655998296;1.0
1.0;0.8;0.5054945054945055;0.16666666666666666;0.125;0.16666666666666666;1.0;0.8149315849849986;1.0
1.0;0.9565217391304348;0.4505494505494505;0.0;0.4583333333333333;0.09090909090909091;1.0;0.7354786835223106;1.0
1.0;0.85;0.5604395604395604;0.0;0.3333333333333333;0.21052631578947367;1.0;0.7822227289999862;1.0
1.0;0.8636363636363636;0.43956043956043955;0.16666666666666666;0.4166666666666667;0.16666666666666666;1.0;0.7749770801507943;1.0
1.0;0.6875;0.5164835164835165;0.16666666666666666;0.16666666666666666;0.125;1.0;0.7439799815943291;1.0
1.0;0.7058823529411764;0.5824175824175825;0.16666666666666666;0.20833333333333334;0.0;1.0;0.8350832233686285;1.0
1.0;0.8148148148148149;0.6483516483516484;0.16666666666666666;0.625;0.15384615384615385;1.0;0.8404681758733743;1.0
1.0;0.8387096774193549;0.4945054945054945;0.16666666666666666;0.7916666666666666;0.2222222222222222;1.0;0.772210807788898;1.0
1.0;0.9333333333333333;0.5054945054945055;0.16666666666666666;0.125;0.3076923076923077;1.0;0.8186033110580884;1.0
1.0;0.8;0.5384615384615384;0.16666666666666666;0.5416666666666666;0.0;1.0;0.7989417543334052;1.0
1.0;0.8888888888888888;0.5384615384615384;0.16666666666666666;0.25;0.23529411764705882;1.0;0.8210090235464933;1.0
1.0;0.8214285714285714;0.39560439560439553;0.3333333333333333;0.6666666666666666;0.4444444444444444;1.0;0.7563707644831368;1.0
1.0;0.85;0.5054945054945055;0.3333333333333333;0.3333333333333333;0.3076923076923077;1.0;0.8182296025256743;1.0
1.0;0.9444444444444444;0.5604395604395604;0.3333333333333333;0.25;0.0;1.0;0.8109595144083002;1.0
1.0;0.8181818181818181;0.5934065934065934;0.16666666666666666;0.4166666666666667;0.5;1.0;0.8264406827805117;1.0
1.0;0.8888888888888888;0.4505494505494505;0.16666666666666666;0.625;0.25;1.0;0.8087128001536764;1.0
1.0;0.9375;0.5164835164835165;0.0;0.16666666666666666;0.21052631578947367;1.0;0.7715866994154958;1.0
1.0;0.782608695652174;0.5054945054945055;0.0;0.4583333333333333;0.11764705882352941;1.0;0.7892273086495897;1.0
1.0;0.75;0.5054945054945055;0.16666666666666666;0.3333333333333333;0.36363636363636365;1.0;0.8100966293401608;1.0
1.0;0.8333333333333334;0.5054945054945055;0.16666666666666666;0.25;0.2857142857142857;1.0;0.7723054809950121;1.0
1.0;0.7619047619047619;0.4835164835164836;0.16666666666666666;0.375;0.3333333333333333;1.0;0.820720982687506;1.0
1.0;0.8333333333333334;0.4725274725274725;0.16666666666666666;0.25;0.15384615384615385;1.0;0.7909754078692787;1.0
1.0;0.64;0.5164835164835165;0.16666666666666666;0.5416666666666666;0.2857142857142857;1.0;0.8226065838309184;1.0
1.0;0.8421052631578947;0.5274725274725275;0.16666666666666666;0.2916666666666667;0.23529411764705882;1.0;0.82037900527833;1.0
1.0;0.8571428571428572;0.5274725274725275;0.3333333333333333;0.375;0.2;1.0;0.8540697909325816;1.0
1.0;0.9375;0.5164835164835165;0.0;0.16666666666666666;0.25;1.0;0.8079797139659246;1.0
1.0;0.7619047619047619;0.5164835164835165;0.3333333333333333;0.375;0.2;1.0;0.7968707093011995;1.0
1.0;0.95;0.5494505494505495;0.0;0.3333333333333333;0.3076923076923077;1.0;0.7871950484535981;1.0
1.0;0.8260869565217391;0.5714285714285714;0.3333333333333333;0.4583333333333333;0.25;1.0;0.8518911227090495;1.0
1.0;0.8947368421052632;0.4725274725274725;0.16666666666666666;0.2916666666666667;0.125;1.0;0.8008070655746442;1.0
1.0;0.85;0.5494505494505495;0.3333333333333333;0.3333333333333333;0.26666666666666666;1.0;0.818780080284033;1.0
1.0;0.9090909090909091;0.5274725274725275;0.0;0.4166666666666667;0.23529411764705882;1.0;0.8245221870124828;1.0
1.0;0.9444444444444444;0.5054945054945055;0.16666666666666666;0.25;0.3333333333333333;1.0;0.8294086552013157;1.0
1.0;0.9444444444444444;0.5604395604395604;0.16666666666666666;0.25;0.36363636363636365;1.0;0.803400262850607;1.0
1.0;0.88;0.4945054945054945;0.16666666666666666;0.5416666666666666;0.23529411764705882;1.0;0.7793411728453453;1.0
1.0;0.8387096774193549;0.5494505494505495;0.16666666666666666;0.7916666666666666;0.26666666666666666;1.0;0.7792448054972378;1.0
1.0;0.8;0.5934065934065934;0.0;0.5416666666666666;0.10526315789473684;1.0;0.7858168453717524;1.0
1.0;0.85;0.46153846153846156;0.16666666666666666;0.3333333333333333;0.42105263157894735;1.0;0.7818696134783194;1.0
1.0;0.85;0.46153846153846156;0.16666666666666666;0.3333333333333333;0.23529411764705882;1.0;0.7909535115700472;1.0
1.0;0.7058823529411764;0.5384615384615384;0.16666666666666666;0.20833333333333334;0.3333333333333333;1.0;0.8272006244893653;1.0
1.0;0.7916666666666666;0.41758241758241765;0.0;0.5;0.2608695652173913;1.0;0.7339262548967789;1.0
1.0;0.782608695652174;0.4945054945054945;0.16666666666666666;0.4583333333333333;0.25;1.0;0.8405461132233023;1.0
1.0;0.8;0.46153846153846156;0.0;0.5416666666666666;0.25;1.0;0.7900674876969814;1.0
1.0;0.8181818181818181;0.5494505494505495;0.3333333333333333;0.4166666666666667;0.3076923076923077;1.0;0.8174534483072784;1.0
1.0;0.5909090909090908;0.41758241758241765;0.16666666666666666;0.4166666666666667;0.125;1.0;0.7516692743937319;1.0
1.0;0.8461538461538461;0.46153846153846156;0.16666666666666666;0.5833333333333334;0.0;1.0;0.796679056276419;1.0
1.0;0.88;0.4835164835164836;0.16666666666666666;0.5416666666666666;0.26666666666666666;1.0;0.7890821685945992;1.0
1.0;0.9047619047619048;0.5164835164835165;0.16666666666666666;0.375;0.13333333333333333;1.0;0.7863905479074351;1.0
1.0;0.9090909090909091;0.5384615384615384;0.3333333333333333;0.4166666666666667;0.14285714285714285;1.0;0.8442909637562499;1.0
0.98704752771894;0.8095238095238095;0.6153846153846154;0.3333333333333333;0.375;0.18181818181818182;1.0;0.8870430269061904;1.0
1.0;0.8095238095238095;0.5494505494505495;0.0;0.375;0.11764705882352941;1.0;0.8105574818293696;1.0
1.0;0.736842105263158;0.4505494505494505;0.0;0.2916666666666667;0.1111111111111111;1.0;0.7948432589303206;1.0
1.0;0.8571428571428572;0.5494505494505495;0.3333333333333333;0.375;0.18181818181818182;1.0;0.8209744355990282;1.0
1.0;0.8275862068965517;0.4285714285714286;0.16666666666666666;0.7083333333333334;0.23529411764705882;1.0;0.7577749115041568;1.0
1.0;0.9285714285714286;0.5384615384615384;0.0;0.6666666666666666;0.3333333333333333;1.0;0.7639461399028608;1.0
1.0;0.6538461538461539;0.4505494505494505;0.16666666666666666;0.5833333333333334;0.25;1.0;0.793711350938938;1.0
1.0;0.7619047619047619;0.41758241758241765;0.16666666666666666;0.375;0.11764705882352941;1.0;0.7674011996433338;1.0
1.0;0.782608695652174;0.5384615384615384;0.3333333333333333;0.4583333333333333;0.3333333333333333;1.0;0.8019105751048137;1.0
1.0;0.7916666666666666;0.4945054945054945;0.3333333333333333;0.5;0.2222222222222222;1.0;0.807196313274361;1.0
1.0;0.8636363636363636;0.5714285714285714;0.16666666666666666;0.4166666666666667;0.3333333333333333;1.0;0.8365161217193812;1.0
1.0;0.8888888888888888;0.5054945054945055;0.16666666666666666;0.25;0.1111111111111111;1.0;0.782569311569729;1.0
1.0;0.8888888888888888;0.5164835164835165;0.16666666666666666;0.625;0.11764705882352941;1.0;0.8088304985933575;1.0
1.0;0.8636363636363636;0.5054945054945055;0.16666666666666666;0.4166666666666667;0.15384615384615385;1.0;0.8063606746878289;1.0
1.0;0.75;0.5494505494505495;0.16666666666666666;0.16666666666666666;0.3076923076923077;1.0;0.8017837320511224;1.0
1.0;0.9047619047619048;0.46153846153846156;0.3333333333333333;0.375;0.36363636363636365;1.0;0.801273590364727;1.0
1.0;0.8571428571428572;0.4065934065934066;0.16666666666666666;0.375;0.5882352941176471;1.0;0.7595374533640095;1.0
1.0;0.8260869565217391;0.43956043956043955;0.3333333333333333;0.4583333333333333;0.16666666666666666;1.0;0.7791212698757346;1.0
1.0;0.45833333333333337;0.4725274725274725;0.3333333333333333;0.5;0.15384615384615385;1.0;0.8006531295141247;1.0
1.0;0.6666666666666667;0.5164835164835165;0.16666666666666666;0.375;0.26666666666666666;1.0;0.7852485063392218;1.0
1.0;0.8636363636363636;0.43956043956043955;0.0;0.4166666666666667;0.1111111111111111;1.0;0.7603196838803868;1.0
1.0;0.47058823529411764;0.5494505494505495;0.3333333333333333;0.20833333333333334;0.13333333333333333;1.0;0.7876498000379633;1.0
1.0;0.56;0.5274725274725275;0.3333333333333333;0.5416666666666666;0.18181818181818182;1.0;0.8130683862809128;1.0
1.0;0.7894736842105263;0.5714285714285714;0.0;0.2916666666666667;0.16666666666666666;1.0;0.7949921113234546;1.0
1.0;0.88;0.4285714285714286;0.0;0.5416666666666666;0.2;1.0;0.7602328891893835;1.0
1.0;0.90625;0.4725274725274725;0.0;0.8333333333333334;0.3333333333333333;1.0;0.7759168853933291;1.0
1.0;0.8214285714285714;0.5054945054945055;0.16666666666666666;0.6666666666666666;0.25;1.0;0.8162691211558619;1.0
1.0;0.8518518518518519;0.5604395604395604;0.16666666666666666;0.625;0.2222222222222222;1.0;0.8045015659227865;1.0
1.0;0.9444444444444444;0.43956043956043955;0.16666666666666666;0.25;0.2857142857142857;1.0;0.7253657771776788;1.0
1.0;0.75;0.46153846153846156;0.16666666666666666;0.6666666666666666;0.14285714285714285;1.0;0.785435198342262;1.0
1.0;0.8;0.4725274725274725;0.3333333333333333;0.5416666666666666;0.25;1.0;0.8020411790200221;1.0
0.9797535924673348;0.8095238095238095;0.5604395604395604;0.16666666666666666;0.375;0.0;1.0;0.8376031847494263;1.0
1.0;0.6666666666666667;0.5054945054945055;0.0;0.375;0.3;1.0;0.7863283823266675;1.0
1.0;0.9090909090909091;0.46153846153846156;0.0;0.4166666666666667;0.17391304347826086;1.0;0.7782249596827293;1.0
1.0;0.8235294117647058;0.5384615384615384;0.0;0.20833333333333334;0.13333333333333333;1.0;0.7820855879346147;1.0
1.0;0.7307692307692308;0.4945054945054945;0.16666666666666666;0.5833333333333334;0.15384615384615385;1.0;0.8067420879394203;1.0
1.0;0.782608695652174;0.5054945054945055;0.16666666666666666;0.4583333333333333;0.11764705882352941;1.0;0.8179997932891229;1.0
1.0;0.9333333333333333;0.5054945054945055;0.0;0.125;0.35294117647058826;1.0;0.7648935060769637;1.0
1.0;0.8148148148148149;0.5164835164835165;0.16666666666666666;0.625;0.36363636363636365;1.0;0.7601887511287264;1.0
1.0;0.8076923076923077;0.4725274725274725;0.16666666666666666;0.5833333333333334;0.3076923076923077;1.0;0.7984151934914852;1.0
1.0;0.7727272727272727;0.5054945054945055;0.3333333333333333;0.4166666666666667;0.13333333333333333;1.0;0.7735267498928191;1.0
1.0;0.6111111111111112;0.4065934065934066;0.16666666666666666;0.25;0.1;1.0;0.7246382262296576;1.0
1.0;0.85;0.4835164835164836;0.16666666666666666;0.3333333333333333;0.125;1.0;0.7799751691628023;1.0
1.0;0.8333333333333334;0.4835164835164836;0.16666666666666666;0.25;0.3076923076923077;1.0;0.8353688610295315;1.0
1.0;0.47619047619047616;0.5494505494505495;0.3333333333333333;0.375;0.2;1.0;0.81358726005495;1.0
1.0;0.6842105263157895;0.5824175824175825;0.16666666666666666;0.2916666666666667;0.10526315789473684;1.0;0.815768951793191;1.0
1.0;0.8888888888888888;0.5164835164835165;0.16666666666666666;0.25;0.2;1.0;0.7924476153025605;1.0
1.0;0.8846153846153846;0.5164835164835165;0.16666666666666666;0.5833333333333334;0.25;1.0;0.79942103476454;1.0
1.0;0.8235294117647058;0.5054945054945055;0.16666666666666666;0.20833333333333334;0.14285714285714285;1.0;0.7727607264589476;1.0
1.0;0.8235294117647058;0.5054945054945055;0.3333333333333333;0.20833333333333334;0.0;1.0;0.8284356633718358;1.0
1.0;0.88;0.4065934065934066;0.16666666666666666;0.5416666666666666;0.3157894736842105;1.0;0.7828424676556672;1.0
1.0;0.9444444444444444;0.4835164835164836;0.16666666666666666;0.25;0.2608695652173913;1.0;0.7445575812746439;1.0
1.0;0.95;0.5494505494505495;0.16666666666666666;0.3333333333333333;0.2;1.0;0.844242480538727;1.0
1.0;0.7777777777777778;0.5384615384615384;0.3333333333333333;0.25;0.3333333333333333;1.0;0.8219583785705786;1.0
1.0;0.782608695652174;0.5054945054945055;0.5;0.4583333333333333;0.26666666666666666;1.0;0.8272062249463042;1.0
1.0;0.9;0.5164835164835165;0.16666666666666666;0.3333333333333333;0.1111111111111111;1.0;0.7760264946515547;1.0
1.0;0.85;0.4835164835164836;0.16666666666666666;0.3333333333333333;0.21052631578947367;1.0;0.8420596010296297;1.0
1.0;0.8076923076923077;0.5494505494505495;0.0;0.5833333333333334;0.3076923076923077;1.0;0.7875080020868322;1.0
0.9979456563279031;0.75;0.6043956043956044;0.16666666666666666;0.3333333333333333;0.13333333333333333;1.0;0.817647428505173;1.0
1.0;0.8148148148148149;0.4285714285714286;0.0;0.625;0.2222222222222222;1.0;0.7489727638660085;1.0
